SCHOOL CODE,DESIGN #,school name
007095,2171B3959,BATTLE GROUND ACADEMY 
007095,2171B3960,BATTLE GROUND ACADEMY 
007095,2171B3964,BATTLE GROUND ACADEMY 
007095,2171B3965,BATTLE GROUND ACADEMY 
007095,2171B3966,NONE
007095,2171B3967,NONE
007095,2171B8345,NONE
007095,2171B8346,NONE
007095,2171B8951,BATTLE GROUND ACADEMY 
007095,2171B8952,BATTLE GROUND ACADEMY 
007095,E7095A1,BATTLE GROUND ACADEMY  - TN-7095
007097,2171B7841,NONE
007097,2171B7842,NONE
007100,2171B1220,NONE
007100,2171B1221,NONE
007100,2171B1222,NONE
007100,2171B3364,NONE
007100,2171B3365,NONE
007100,2171B3561,NONE
007100,2171B3562,NONE
007100,2171B7986,NONE
007100,2171B7987,NONE
007100,2171B8317,NONE
007100,2171B8318,NONE
007100,2171B8936,NONE
007100,2171B8937,NONE
007100,E7100A1,DONELSON CHRISTIAN ACADEMY  - TN-7100
007101,000000,The Covenant School
007101,E7101A1,THE COVENANT SCHOOL  - TN-7101
007101,M7101,NONE
007101,MISSING,THE COVENANT SCHOOL  - TN-7101
007102,2171B3374,NONE
007102,2171B3375,NONE
007102,2171B3376,NONE
007102,2171B3377,NONE
007102,2171B3378,NONE
007102,2171B3379,NONE
007102,E7102A1,CHRISTIAN ACADEMY OF INDIANA 6-12 - IN-7102
007102,E7102A2,CHRISTIAN ACADEMY OF INDIANA 6-12 - IN-7102
007102,E7102B1,CHRISTIAN ACADEMY OF INDIANA 6-12 - IN-7102
007102,MISSING,CHRISTIAN ACADEMY OF INDIANA 6-12 - IN-7102
007103,000000,St. Francis of Assisi
007103,000000,ST. FRANCIS OF ASSISI  - TN-7103
007103,E7103A1,ST. FRANCIS OF ASSISI  - TN-7103
007103,S 7103,ST. FRANCIS OF ASSISI 
007104,E7104A1,FATHER RYAN HIGH SCHOOL  - TN-7104
007104,E-7104A1,NONE
007105,2171B1233,ST. PAUL CHRISTIAN ACADEMY 
007105,2171B1323,ST. PAUL CHRISTIAN ACADEMY 
007105,2171B1324,ST. PAUL CHRISTIAN ACADEMY 
007105,2171B3395,NONE
007105,2171B3396,NONE
007105,2171B3397,NONE
007105,2171B3398,NONE
007105,2171B3399,NONE
007105,2171B3603,ST. PAUL CHRISTIAN ACADEMY 
007105,2171B3604,ST. PAUL CHRISTIAN ACADEMY 
007105,E7105A1,ST. PAUL CHRISTIAN ACADEMY  - TN-7105
007105,E7105A2,ST. PAUL CHRISTIAN ACADEMY  - TN-7105
007105,S 7105,ST. PAUL CHRISTIAN ACADEMY 
007108,2171B7933,NONE
007108,2171B7934,NONE
007108,2171B7935,NONE
007108,2171B7936,NONE
007108,E7108A1,GRACE ST. LUKE EPISCOPAL SCHOOL  - TN-7108
007108,E7108A2,GRACE ST. LUKE EPISCOPAL SCHOOL  - TN-7108
007109,2171B3161,NONE
007109,2171B3164,NONE
007109,2171B3251,NONE
007109,2171B3264,NONE
007109,2171B3429,ENSWORTH HIGH SCHOOL 
007109,2171B3676,ENSWORTH HIGH SCHOOL 
007109,2171B3677,ENSWORTH HIGH SCHOOL 
007109,2171B3714,NONE
007109,2171B3715,NONE
007109,E7109A1,ENSWORTH HIGH SCHOOL  - TN-7109
007109,E7109A2,ENSWORTH HIGH SCHOOL  - TN-7109
007109,E7109A3,ENSWORTH HIGH SCHOOL  - TN-7109
007112,2171B1347,DAVIDSON ACADEMY 
007112,2171B1348,DAVIDSON ACADEMY 
007112,2171B1349,DAVIDSON ACADEMY 
007112,2171B3462,NONE
007112,2171B3463,NONE
007112,2171B3464,NONE
007112,2171B3465,NONE
007112,2171B3466,NONE
007112,2171B3467,NONE
007112,2171B3622,DAVIDSON ACADEMY 
007112,2171B3623,DAVIDSON ACADEMY 
007112,2171B3624,DAVIDSON ACADEMY 
007112,2171B8347,DAVIDSON ACADEMY 
007112,2171B8348,NONE
007112,2171B8349,NONE
007112,2171B8350,NONE
007112,2171B8351,NONE
007112,E7112A1,DAVIDSON ACADEMY  - TN-7112
007112,E7112A2,DAVIDSON ACADEMY  - TN-7112
007112,E7112A3,DAVIDSON ACADEMY  - TN-7112
007112,PO,DAVIDSON ACADEMY 
007113,2171B1329,UNIVERSITY SCHOOL OF JACKSON 
007113,2171B1331,UNIVERSITY SCHOOL OF JACKSON 
007113,2171B1332,UNIVERSITY SCHOOL OF JACKSON 
007113,2171B1333,UNIVERSITY SCHOOL OF JACKSON 
007113,2171B1334,UNIVERSITY SCHOOL OF JACKSON 
007113,2171B1335,UNIVERSITY SCHOOL OF JACKSON 
007113,2171B3442,NONE
007113,2171B3443,NONE
007113,2171B3444,NONE
007113,2171B3445,NONE
007113,2171B3446,NONE
007113,2171B3450,UNIVERSITY SCHOOL OF JACKSON 
007113,2171B3451,UNIVERSITY SCHOOL OF JACKSON 
007113,2171B3452,UNIVERSITY SCHOOL OF JACKSON 
007113,2171B3652,UNIVERSITY SCHOOL OF JACKSON 
007113,2171B3653,UNIVERSITY SCHOOL OF JACKSON 
007113,2171B3690,NONE
007113,2171B3692,NONE
007113,2171B3694,NONE
007113,2171B3695,NONE
007113,2171B3696,NONE
007113,2171B3697,NONE
007113,2171B8637,UNIVERSITY SCHOOL OF JACKSON 
007113,2171B8638,UNIVERSITY SCHOOL OF JACKSON 
007113,E7113A1,UNIVERSITY SCHOOL OF JACKSON  - TN-7113
007113,M7113,NONE
007113,S 2375,University School of Jackson
007114,2171B3608,WESTMINSTER ACADEMY 
007114,2171B3609,WESTMINSTER ACADEMY 
007114,2171B8819,WESTMINSTER ACADEMY 
007114,2171B8820,WESTMINSTER ACADEMY 
007114,S 7114,WESTMINSTER ACADEMY 
007120,E7109A1,ENSWORTH SCHOOL  - TN-7120
007120,E7109A4,ENSWORTH SCHOOL  - TN-7120
007121,2171B8051,NONE
007121,2171B8053,NONE
007121,2171B8808,CENTRAL BAPTIST SCHOOL 
007121,2171B8809,CENTRAL BAPTIST SCHOOL 
007121,7131D1,NONE
007121,ELM,CENTRAL BAPTIST SCHOOL  - TN-7121
007121,LM7121,CENTRAL BAPTIST SCHOOL  - TN-7121
007121,S 7121,CENTRAL BAPTIST SCHOOL 
007122,2171B1407,SCHOOL OF THE GOOD SHEPHERD 
007122,2171B1408,SCHOOL OF THE GOOD SHEPHERD 
007122,E7122A1,SCHOOL OF THE GOOD SHEPHERD  - TN-7122
007122,E7122A2,SCHOOL OF THE GOOD SHEPHERD  - TN-7122
007123,2171B1476,NONE
007123,2171B3739,NONE
007123,2171B3740,NONE
007123,2171B3741,NONE
007123,E7123A1,FRANKLIN ROAD ACADEMY  - TN-7123
007123,E7123A2,FRANKLIN ROAD ACADEMY  - TN-7123
007123,E7123A3,FRANKLIN ROAD ACADEMY  - TN-7123
007123,E7123A4,FRANKLIN ROAD ACADEMY  - TN-7123
007124,2171B3158,HENDERSONVILLE CHRISTIAN ACADEMY 
007124,2171B3162,HENDERSONVILLE CHRISTIAN ACADEMY 
007124,2171B3272,HENDERSONVILLE CHRISTIAN ACADEMY 
007124,E7124A1,HENDERSONVILLE CHRISTIAN ACADEMY  - TN-7124
007124,S 7124,HENDERSONVILLE CHRISTIAN ACADEMY 
007126,2171B350,MAGNOLIA HEIGHTS 
007126,2171B351,MAGNOLIA HEIGHTS 
007126,2171B352,MAGNOLIA HEIGHTS 
007126,2171B353,MAGNOLIA HEIGHTS 
007126,2171B354,MAGNOLIA HEIGHTS 
007126,2171B355,NONE
007126,2171B356,NONE
007126,2171B357,NONE
007126,2171B358,NONE
007126,2171B359,NONE
007126,2171B3713,MAGNOLIA HEIGHTS 
007126,E7126A1,MAGNOLIA HEIGHTS  - MS-7126
007126,E7126A2,MAGNOLIA HEIGHTS  - MS-7126
007126,E7126C1,MAGNOLIA HEIGHTS  - MS-7126
007126,PO,NONE
007127,2171B343,ST. ANNE HIGHLAND CATHOLIC SCHOOL 
007127,2171B344,ST. ANNE HIGHLAND CATHOLIC SCHOOL 
007127,2171B8273,NONE
007127,2171B8274,NONE
007127,2171B8275,NONE
007127,2171B8276,NONE
007127,E7127A1,ST. ANNE HIGHLAND CATHOLIC SCHOOL  - TN-7127
007127,S 7127,ST. ANNE HIGHLAND CATHOLIC SCHOOL 
007128,2171B3913,CAMBRIDGE ACADEMY 
007128,2171B3914,CAMBRIDGE ACADEMY 
007128,2171B3915,NONE
007128,2171B3916,NONE
007128,ELM,CAMBRIDGE ACADEMY  - TN-7128
007129,E7137A1,THE GARDNER SCHOOL - LOUISVILLE - KY-7129
007129,E7137A2,THE GARDNER SCHOOL - LOUISVILLE - KY-7129
007129,E7137A3,THE GARDNER SCHOOL - LOUISVILLE - KY-7129
007129,E7137A4,THE GARDNER SCHOOL - LOUISVILLE - KY-7129
007130,2171B1477,LIPSCOMB ACADEMY 
007130,2171B1478,LIPSCOMB ACADEMY 
007130,2171B1479,NONE
007130,2171B1480,NONE
007130,2171B1481,NONE
007130,2171B1482,NONE
007130,2171B8445,NONE
007130,2171B8446,NONE
007130,2171B8447,NONE
007130,2171B8448,NONE
007130,2171B8449,LIPSCOMB ACADEMY 
007130,2171B8450,LIPSCOMB ACADEMY 
007130,E7130A1,LIPSCOMB ACADEMY  - TN-7130
007130,E7130A2,LIPSCOMB ACADEMY  - TN-7130
007130,E7130A3,LIPSCOMB ACADEMY  - TN-7130
007131,2171B1555,NASHVILLE CHRISTIAN SCHOOL 
007131,2171B1556,NASHVILLE CHRISTIAN SCHOOL 
007131,2171B1557,NASHVILLE CHRISTIAN SCHOOL 
007131,2171B1558,NASHVILLE CHRISTIAN SCHOOL 
007131,2171B1559,NASHVILLE CHRISTIAN SCHOOL 
007131,2171B2939,NONE
007131,2171B2940,NONE
007131,2171B45,NONE
007131,2171B46,NONE
007131,2171B47,NONE
007131,2171B58,NONE
007131,E7131A1,NASHVILLE CHRISTIAN SCHOOL  - TN-7131
007131,E7131A2,NASHVILLE CHRISTIAN SCHOOL  - TN-7131
007131,E7131B1,NASHVILLE CHRISTIAN SCHOOL  - TN-7131
007131,E7131C1,NASHVILLE CHRISTIAN SCHOOL  - TN-7131
007131,E7131C2,NASHVILLE CHRISTIAN SCHOOL  - TN-7131
007131,E7131C3,NASHVILLE CHRISTIAN SCHOOL  - TN-7131
007132,2171B3706,TUNICA ACADEMY 
007132,2171B8674,TUNICA ACADEMY 
007132,2171B8675,TUNICA ACADEMY 
007132,E7132A1,TUNICA ACADEMY  - MS-7132
007132,E7132A2,TUNICA ACADEMY  - MS-7132
007134,2171B3882,TIPTON ROSEMARK ACADEMY 
007134,2171B3883,TIPTON ROSEMARK ACADEMY 
007134,2171B3884,TIPTON ROSEMARK ACADEMY 
007134,2171B3885,TIPTON ROSEMARK ACADEMY 
007134,2171B3886,TIPTON ROSEMARK ACADEMY 
007134,2171B7588,TIPTON ROSEMARK ACADEMY 
007134,2171B7589,TIPTON ROSEMARK ACADEMY 
007134,2171B7970,NONE
007134,2171B7971,NONE
007134,2171B8069,NONE
007134,2171B8070,NONE
007134,2171B8752,TIPTON ROSEMARK ACADEMY 
007134,2171B8753,TIPTON ROSEMARK ACADEMY 
007134,E7134A1,TIPTON ROSEMARK ACADEMY  - TN-7134
007134,E7134A2,TIPTON ROSEMARK ACADEMY  - TN-7134
007134,E-7134A2,NONE
007134,E7134A3,TIPTON ROSEMARK ACADEMY  - TN-7134
007134,ELM,TIPTON ROSEMARK ACADEMY  - TN-7134
007134,MISSING,TIPTON ROSEMARK ACADEMY  - TN-7134
007135,2171B430,NONE
007135,2171B431,NONE
007135,2171B432,NONE
007135,2171B433,NONE
007135,2171B449,NONE
007135,2171B461,NONE
007135,E7135A1,CHRIST THE KING  - TN-7135
007137,2171B1156,THE GARDNER SCHOOL COOL SPRINGS 
007137,2171B1452,THE GARDNER SCHOOL COOL SPRINGS 
007137,2171B1621,THE GARDNER SCHOOL COOL SPRINGS 
007137,2171B345,NONE
007137,2171B346,NONE
007137,2171B7767,THE GARDNER SCHOOL COOL SPRINGS 
007138,2171B1276,HARDING ACADEMY 
007138,2171B1277,HARDING ACADEMY 
007138,2171B1280,HARDING ACADEMY 
007138,2171B1289,HARDING ACADEMY 
007138,2171B1290,HARDING ACADEMY 
007138,2171B1293,HARDING ACADEMY 
007138,2171B1301,HARDING ACADEMY 
007138,2171B1302,HARDING ACADEMY 
007138,2171B1303,HARDING ACADEMY 
007138,2171B1311,HARDING ACADEMY 
007138,2171B7747,HARDING ACADEMY 
007138,2171B7748,HARDING ACADEMY 
007138,2171B7916,HARDING ACADEMY 
007138,2171B8710,HARDING ACADEMY 
007138,2171B8711,HARDING ACADEMY 
007138,E7138A1,HARDING ACADEMY  - TN-7138
007138,E-7138A1,HARDING ACADEMY 
007138,E-7138A1,NONE
007138,E7138A2,HARDING ACADEMY  - TN-7138
007138,E-7138A2,NONE
007139,2171B1000,JACKSON CHRISTIAN SCHOOL 
007139,2171B8669,JACKSON CHRISTIAN SCHOOL 
007139,2171B8670,JACKSON CHRISTIAN SCHOOL 
007139,2171B8900,JACKSON CHRISTIAN SCHOOL 
007139,2171B8901,JACKSON CHRISTIAN SCHOOL 
007139,2171B990,NONE
007139,2171B991,NONE
007139,2171B992,NONE
007139,2171B999,JACKSON CHRISTIAN SCHOOL 
007139,E7139A1,JACKSON CHRISTIAN SCHOOL  - TN-7139
007139,E7139A2,JACKSON CHRISTIAN SCHOOL  - TN-7139
007139,M7139,NONE
007142,2171B3192,NONE
007142,2171B3193,NONE
007142,2171B3199,GOODPASTURE CHRISTIAN SCHOOL 
007142,2171B3200,GOODPASTURE CHRISTIAN SCHOOL 
007142,2171B3201,GOODPASTURE CHRISTIAN SCHOOL 
007142,2171B852,NONE
007142,2171B853,NONE
007142,EPO,GOODPASTURE CHRISTIAN SCHOOL  - TN-7142
007142,MISSING,GOODPASTURE CHRISTIAN SCHOOL  - TN-7142
007149,2171B3312,NONE
007149,2171B3313,NONE
007149,2171B3421,NONE
007149,2171B3422,NONE
007149,2171B3718,NONE
007149,E7149A1,ST. MATTHEW SCHOOL  - TN-7149
007149,M7149,NONE
007149,S 7149,ST. MATTHEW SCHOOL 
007150,E7150A1,SACRED HEART ACADEMY - KY-7150
007150,E-7150A2,SACRED HEART ACADEMY
007151,2171B10,SACRED HEART MODEL SCHOOL
007151,2171B11,SACRED HEART MODEL SCHOOL
007151,2171B7,NONE
007151,2171B8,NONE
007151,2171B9,SACRED HEART MODEL SCHOOL
007151,E7151A1,SACRED HEART MODEL SCHOOL - KY-7151
007151,MISSING,SACRED HEART MODEL SCHOOL - KY-7151
007152,2171B8471,HERITAGE BAPTIST ACADEMY 
007152,2171B8892,NONE
007152,2171B8893,NONE
007152,E7152A1,HERITAGE BAPTIST ACADEMY  - TN-7152
007152,E7152A2,HERITAGE BAPTIST ACADEMY  - TN-7152
007152,S 7152,HERITAGE BAPTIST ACADEMY 
007153,2171B3857,TRINITY CHRISTIAN ACADEMY 
007153,2171B3858,TRINITY CHRISTIAN ACADEMY 
007153,2171B3859,TRINITY CHRISTIAN ACADEMY 
007153,2171B3860,TRINITY CHRISTIAN ACADEMY 
007153,2171B3861,TRINITY CHRISTIAN ACADEMY 
007153,2171B3863,NONE
007153,2171B3864,NONE
007153,2171B3865,NONE
007153,2171B3866,NONE
007153,2171B3867,TRINITY CHRISTIAN ACADEMY 
007153,2171B7696,TRINITY CHRISTIAN ACADEMY 
007153,2171B7697,TRINITY CHRISTIAN ACADEMY 
007153,2171B7719,TRINITY CHRISTIAN ACADEMY 
007153,2171B7720,TRINITY CHRISTIAN ACADEMY 
007153,2171B7721,TRINITY CHRISTIAN ACADEMY 
007153,2171B7722,TRINITY CHRISTIAN ACADEMY 
007153,2171B7787,TRINITY CHRISTIAN ACADEMY 
007153,2171B7788,TRINITY CHRISTIAN ACADEMY 
007153,7153B1,EZELL HARDING CHRISTIAN SCHOOL 
007153,E7153A1,TRINITY CHRISTIAN ACADEMY  - TN-7153
007153,E7153B1,TRINITY CHRISTIAN ACADEMY  - TN-7153
007153,E7153B2,TRINITY CHRISTIAN ACADEMY  - TN-7153
007153,E7153B3,TRINITY CHRISTIAN ACADEMY  - TN-7153
007153,S 7153,TRINITY CHRISTIAN ACADEMY 
007156,2171B3937,EZELL HARDING CHRISTIAN SCHOOL 
007156,2171B3938,EZELL HARDING CHRISTIAN SCHOOL 
007156,2171B3951,NONE
007156,2171B3952,NONE
007156,2171B3953,EZELL HARDING CHRISTIAN SCHOOL 
007156,2171B3954,EZELL HARDING CHRISTIAN SCHOOL 
007156,2171B7988,NONE
007156,2171B7989,NONE
007156,ELM,EZELL HARDING CHRISTIAN SCHOOL  - TN-7156
007156,LM7156,EZELL HARDING CHRISTIAN SCHOOL  - TN-7156
007157,E7157A1,VANN DRIVE CHRISTIAN SCHOOL  - TN-7157
007159,S 2375,MISSING
007160,000000,Memphis Business Academy
007160,2171B7877,NONE
007160,2171B7878,NONE
007160,2171B7879,NONE
007160,2171B7880,NONE
007160,2171B8700,MEMPHIS BUSINESS ACADEMY 
007160,2171B8701,MEMPHIS BUSINESS ACADEMY 
007160,2171B8707,MEMPHIS BUSINESS ACADEMY 
007160,E7160A1,MEMPHIS BUSINESS ACADEMY  - TN-7160
007160,E7160A2,MEMPHIS BUSINESS ACADEMY  - TN-7160
007160,S 7160,MEMPHIS BUSINESS ACADEMY 
007161,2171B7881,AUGUSTINE SCHOOL OF JACKSON 
007161,2171B7882,AUGUSTINE SCHOOL OF JACKSON 
007161,2171B7883,NONE
007161,2171B7884,NONE
007161,2171B7885,NONE
007161,2171B7886,NONE
007161,2171B8702,AUGUSTINE SCHOOL OF JACKSON 
007161,2171B8703,AUGUSTINE SCHOOL OF JACKSON 
007161,2171B8704,AUGUSTINE SCHOOL OF JACKSON 
007161,2171B8737,AUGUSTINE SCHOOL OF JACKSON 
007161,2171B8738,AUGUSTINE SCHOOL OF JACKSON 
007161,EPO,AUGUSTINE SCHOOL OF JACKSON  - TN-7161
007164,000000,Jackson Preparatory School - TN
007164,2171B8245,JACKSON PREPARATORY SCHOOL-TN 
007164,2171B8246,JACKSON PREPARATORY SCHOOL-TN 
007164,2171B8247,NONE
007164,2171B8248,NONE
007164,2171B8249,NONE
007164,2171B8250,NONE
007164,2171B8833,JACKSON PREPARATORY SCHOOL-TN 
007164,2171B8848,JACKSON PREPARATORY SCHOOL-TN 
007164,ELM,JACKSON PREPARATORY SCHOOL-TN  - TN-7164
007168,E7168A1,HIGHLANDS LATIN SCHOOL - KY-7168
007170,000000,Holy Innocents Episcopal School
007170,000000,HOLY INNOCENTS EPISCOPAL SCHOOL  - GA-7170
007170,2171B8008,HOLY INNOCENTS EPISCOPAL SCHOOL 
007170,2171B8009,HOLY INNOCENTS EPISCOPAL SCHOOL 
007170,2171B8010,HOLY INNOCENTS EPISCOPAL SCHOOL 
007170,2171B8011,HOLY INNOCENTS EPISCOPAL SCHOOL 
007170,2171B8012,HOLY INNOCENTS EPISCOPAL SCHOOL 
007170,2171B8013,HOLY INNOCENTS EPISCOPAL SCHOOL 
007170,2171B8014,NONE
007170,2171B8015,NONE
007170,2171B8016,NONE
007170,2171B8017,NONE
007170,ELM,HOLY INNOCENTS EPISCOPAL SCHOOL  - GA-7170
007170,LM1701,HOLY INNOCENTS EPISCOPAL SCHOOL  - GA-7170
007170,LM7170,HOLY INNOCENTS EPISCOPAL SCHOOL  - GA-7170
007171,000000,Family Christian School
007171,E7171A1,FAMILY CHRISTIAN SCHOOL  - TN-7171
007172,2171B8044,NONE
007172,2171B8045,NONE
007172,2171B8046,NONE
007172,2171B8047,NONE
007172,2171B8307,CHRISTIAN BROTHERS HIGH SCHOOL 
007172,2171B8376,NONE
007172,2171B8377,NONE
007172,2171B8378,NONE
007172,2171B8379,NONE
007172,2171B8561,NONE
007172,2171B8562,NONE
007172,2171B8563,NONE
007172,2171B8564,NONE
007172,MISSING,CHRISTIAN BROTHERS HIGH SCHOOL  - TN-7172
007173,2171B7695,CORNERSTONE PREPARATORY SCHOOL 
007173,EPO,CORNERSTONE PREPARATORY SCHOOL  - TN-7173
007174,2171B8055,WEBB SCHOOL OF KNOXVILLE 
007174,2171B8056,WEBB SCHOOL OF KNOXVILLE 
007174,ELM,WEBB SCHOOL OF KNOXVILLE  - TN-7174
007175,2171B7997,ATLANTA GIRLS SCHOOL 
007175,2171B7998,ATLANTA GIRLS SCHOOL 
007175,2171B7999,NONE
007175,2171B8000,NONE
007175,2171B8001,NONE
007175,2171B8002,NONE
007175,2171B8769,ATLANTA GIRLS SCHOOL 
007175,2171B8770,ATLANTA GIRLS SCHOOL 
007175,2171B8771,ATLANTA GIRLS SCHOOL 
007175,2171B8772,ATLANTA GIRLS SCHOOL 
007175,2171B8773,ATLANTA GIRLS SCHOOL 
007175,2171B9093,NONE
007175,ELM,ATLANTA GIRLS SCHOOL  - GA-7175
007175,S 7175,ATLANTA GIRLS SCHOOL 
007176,2051A1,LEXINGTON LATIN SCHOOL - KY-7176
007177,2171B7669,MEMPHIS ACADEMY OF SCIENCE AND ENGI 
007177,2171B7670,MEMPHIS ACADEMY OF SCIENCE AND ENGI 
007177,2171B8101,NONE
007177,2171B8102,NONE
007177,2171B8103,MEMPHIS ACADEMY OF SCIENCE AND ENGI 
007177,2171B8104,MEMPHIS ACADEMY OF SCIENCE AND ENGI 
007177,2171B8105,NONE
007177,2171B8106,NONE
007177,2171B8107,MEMPHIS ACADEMY OF SCIENCE AND ENGI 
007177,2171B8108,MEMPHIS ACADEMY OF SCIENCE AND ENGI 
007177,2171B8817,MEMPHIS ACADEMY OF SCIENCE AND ENGI 
007177,2171B8818,MEMPHIS ACADEMY OF SCIENCE AND ENGI 
007177,ELM,MEMPHIS ACADEMY OF SCIENCE AND ENGI  - TN-7177
007177,LM7121,MEMPHIS ACADEMY OF SCIENCE AND ENGI  - TN-7177
007177,LM7177,MEMPHIS ACADEMY OF SCIENCE AND ENGI  - TN-7177
007178,2171B8577,NONE
007178,2171B8578,NONE
007178,2171B8579,NONE
007178,2171B8580,NONE
007178,2171B8581,NONE
007178,2171B8582,NONE
007179,2171B8141,NONE
007179,2171B8142,NONE
007179,2171B8143,NONE
007179,2171B8144,NONE
007179,ELM,SOUTHERN COLLEGE OF OPTOMETRY  - TN-7179
007181,2171B8176,NONE
007181,2171B8177,NONE
007181,2171B8262,NONE
007181,2171B8851,LITTLE FLOWER PRIMARY CATHOLIC SCHO 
007181,E7181B1,LITTLE FLOWER PRIMARY CATHOLIC SCHO  - TN-7181
007181,S 7181,LITTLE FLOWER PRIMARY CATHOLIC SCHO 
007182,2171B8223,NONE
007182,2171B8224,NONE
007182,2171B8431,NONE
007182,2171B8432,NONE
007184,2171B8267,NONE
007184,2171B8268,NONE
007184,2171B8269,NONE
007184,2171B8270,NONE
007184,2171B8271,NONE
007184,2171B8272,NONE
007184,2171B8906,NONE
007184,2171B8907,NONE
007184,ELM,MEMPHIS HERITAGE CHRISTIAN SCHOOL  - TN-7184
007184,PO,MEMPHIS HERITAGE CHRISTIAN SCHOOL 
007184,S 7184,MEMPHIS HERITAGE CHRISTIAN SCHOOL 
007186,2171B7731,EPISCOPAL SCHOOL OF KNOXVILLE 
007186,2171B7732,EPISCOPAL SCHOOL OF KNOXVILLE 
007186,2171B8253,NONE
007186,2171B8254,NONE
007186,2171B8255,NONE
007186,2171B8256,NONE
007186,2171B8257,NONE
007186,2171B8258,NONE
007186,2171B8896,NONE
007186,2171B8897,NONE
007186,2171B8898,NONE
007186,2171B8899,NONE
007186,ELM,EPISCOPAL SCHOOL OF KNOXVILLE  - TN-7186
007186,S 7186,EPISCOPAL SCHOOL OF KNOXVILLE 
007187,2171B8358,NONE
007187,2171B8359,NONE
007187,2171B8360,NONE
007187,2171B8361,NONE
007187,2171B8362,NONE
007187,2171B8955,NONE
007187,2171B8956,NONE
007187,2171B8957,NONE
007187,2171B8958,NONE
007187,E7187A1,LIGHTHOUSE CHRISTIAN ACADEMY  - TN-7187
007187,LM7187,NONE
007187,S 7187,LIGHTHOUSE CHRISTIAN ACADEMY 
007188,000000,Pleasant View School
007188,000000,PLEASANT VIEW SCHOOL  - TN-7188
007188,ELM,PLEASANT VIEW SCHOOL  - TN-7188
007190,2171B7761,WEST MEMPHIS CHRISTIAN SCHOOL 
007190,2171B7762,WEST MEMPHIS CHRISTIAN SCHOOL 
007190,2171B7800,WEST MEMPHIS CHRISTIAN SCHOOL 
007190,2171B7801,WEST MEMPHIS CHRISTIAN SCHOOL 
007190,2171B8300,NONE
007190,2171B8301,NONE
007190,2171B8302,NONE
007190,2171B8303,NONE
007190,2171B8918,NONE
007190,2171B8919,NONE
007190,2171B8920,WEST MEMPHIS CHRISTIAN SCHOOL 
007190,2171B8921,WEST MEMPHIS CHRISTIAN SCHOOL 
007190,2171B8922,NONE
007190,2171B8923,NONE
007190,2171B8924,WEST MEMPHIS CHRISTIAN SCHOOL 
007190,2171B8925,WEST MEMPHIS CHRISTIAN SCHOOL 
007190,E7190B1,WEST MEMPHIS CHRISTIAN SCHOOL  - AR-7190
007190,E7190B2,WEST MEMPHIS CHRISTIAN SCHOOL  - AR-7190
007190,S 7190,WEST MEMPHIS CHRISTIAN SCHOOL 
007191,2171B7768,BEACHES CHAPEL SCHOOL 
007191,2171B7769,BEACHES CHAPEL SCHOOL 
007191,2171B7770,BEACHES CHAPEL SCHOOL 
007191,2171B7771,BEACHES CHAPEL SCHOOL 
007191,2171B8363,NONE
007191,2171B8364,NONE
007191,2171B8365,NONE
007191,2171B8366,NONE
007191,2171B8367,NONE
007191,2171B8368,NONE
007191,2171B8959,NONE
007191,2171B8960,NONE
007191,2171B8961,BEACHES CHAPEL SCHOOL 
007191,2171B8962,BEACHES CHAPEL SCHOOL 
007191,ELM,BEACHES CHAPEL SCHOOL  - FL-7191
007191,LM7191,BEACHES CHAPEL SCHOOL 
007191,S 7191,BEACHES CHAPEL SCHOOL 
007193,2171B8352,NONE
007193,2171B8353,NONE
007193,2171B8354,NONE
007193,2171B8355,NONE
007193,2171B8356,NONE
007193,2171B8357,NONE
007193,2171B8953,NONE
007193,2171B8954,NONE
007193,ELM,RESURRECTION CATHOLIC SCHOOL  - TN-7193
007193,S 7193,RESURRECTION CATHOLIC SCHOOL 
007194,2171B7796,ST. HENRY SCHOOL 
007194,2171B7797,ST. HENRY SCHOOL 
007194,2171B8472,ST. HENRY SCHOOL 
007194,2171B8473,ST. HENRY SCHOOL 
007194,E7194A1,ST. HENRY SCHOOL  - TN-7194
007194,E7194B1,ST. HENRY SCHOOL  - TN-7194
007197,MISSING,THE LEXINGTON SCHOOL - KY-7197
007199,E7199A1,MARGOLIN HEBREW ACADEMY  - TN-7199
007199,E7199A2,MARGOLIN HEBREW ACADEMY  - TN-7199
007202,1241A1,MISSING
007202,2171B7805,NONE
007202,2171B7806,NONE
007202,2171B8565,NONE
007202,2171B8566,NONE
007202,2171B8567,NONE
007202,2171B8568,NONE
007202,2171B8569,NONE
007202,2171B8570,NONE
007202,2171B9061,NONE
007202,2171B9062,NONE
007202,ELM,MISSING
007202,S 7202,MISSING
007202,S 7202,NONE
007203,2009A1,HOLY NAMES CATHOLIC SCHOOL - TN-7203
007203,2171B8528,NONE
007203,2171B8529,NONE
007203,2171B8530,NONE
007203,2171B8531,NONE
007203,2171B9033,NONE
007203,2171B9034,NONE
007203,S 7203,HOLY NAMES CATHOLIC SCHOOL
007205,2171B8608,NONE
007205,2171B8609,NONE
007205,2171B8610,NONE
007205,2171B8611,NONE
007205,2171B9120,NONE
007205,2171B9121,MISSING
007205,2171B9121,NONE
007205,2171B9122,MISSING
007205,2171B9122,NONE
007205,2171B9123,NONE
007205,2171B9124,MISSING
007205,2171B9124,NONE
007205,2171B9125,MISSING
007205,2171B9125,NONE
